,postcode,locality,state,long,lat,SA2_MAINCODE_2016,SA2_NAME_2016,lgaregion
281,3125,SURREY HILLS SOUTH,VIC,145.101,-37.851305,207011155.0,Surrey Hills (West) - Canterbury,Whitehorse
282,3126,CAMBERWELL EAST,VIC,145.075748,-37.827203,207011155.0,Surrey Hills (West) - Canterbury,Boroondara
283,3126,CANTERBURY,VIC,145.075748,-37.827203,207011155.0,Surrey Hills (West) - Canterbury,Boroondara
284,3127,MONT ALBERT,VIC,145.097236,-37.825173,207031167.0,Surrey Hills (East) - Mont Albert,Whitehorse
285,3127,SURREY HILLS,VIC,145.097236,-37.825173,207011155.0,Surrey Hills (West) - Canterbury,Whitehorse
286,3127,SURREY HILLS NORTH,VIC,145.097236,-37.825173,207011155.0,Surrey Hills (West) - Canterbury,Whitehorse
287,3128,BOX HILL,VIC,145.122393,-37.828866,207031163.0,Box Hill,Whitehorse
288,3128,BOX HILL CENTRAL,VIC,145.122393,-37.828866,207031163.0,Box Hill,Whitehorse
289,3128,BOX HILL SOUTH,VIC,145.122393,-37.828866,207031163.0,Box Hill,Whitehorse
290,3128,HOUSTON,VIC,145.122393,-37.828866,207031163.0,Box Hill,Whitehorse
291,3128,WATTLE PARK,VIC,145.122393,-37.828866,207031165.0,Burwood,Whitehorse
292,3129,BOX HILL NORTH,VIC,145.125084,-37.806965,207031164.0,Box Hill North,Whitehorse
293,3129,KERRIMUIR,VIC,145.125084,-37.806965,207031164.0,Box Hill North,Whitehorse
294,3129,MONT ALBERT NORTH,VIC,145.125084,-37.806965,207031164.0,Box Hill North,Whitehorse
295,3130,BLACKBURN,VIC,145.149653,-37.81805,207031161.0,Blackburn,Whitehorse
296,3130,BLACKBURN NORTH,VIC,145.149653,-37.81805,207031161.0,Blackburn,Whitehorse
297,3130,BLACKBURN SOUTH,VIC,145.149653,-37.81805,207031162.0,Blackburn South,Whitehorse
298,3130,LABURNUM,VIC,145.149653,-37.81805,207031161.0,Blackburn,Whitehorse
299,3131,BRENTFORD SQUARE,VIC,145.174489,-37.817798,211041269.0,Forest Hill,Whitehorse
300,3131,FOREST HILL,VIC,145.174489,-37.817798,211041269.0,Forest Hill,Whitehorse
301,3131,NUNAWADING,VIC,145.174489,-37.817798,211041271.0,Nunawading,Whitehorse
302,3132,MITCHAM,VIC,145.196686,-37.819222,211041270.0,Mitcham (Vic.),Whitehorse
303,3132,MITCHAM NORTH,VIC,145.196686,-37.819222,211041270.0,Mitcham (Vic.),Whitehorse
304,3132,RANGEVIEW,VIC,145.196686,-37.819222,211021261.0,Donvale - Park Orchards,Whitehorse
305,3133,VERMONT,VIC,145.192303,-37.848786,211041272.0,Vermont,Whitehorse
306,3133,VERMONT SOUTH,VIC,145.192303,-37.848786,211041273.0,Vermont South,Whitehorse
307,3134,HEATHWOOD,VIC,145.257929,-37.823058,211031267.0,Ringwood East,Whitehorse
308,3134,RINGWOOD,VIC,145.232557,-37.796091,211031266.0,Ringwood,Whitehorse
309,3134,RINGWOOD NORTH,VIC,145.232557,-37.796091,211031268.0,Ringwood North,Whitehorse
310,3134,WARRANDYTE SOUTH,VIC,145.232557,-37.796091,211021262.0,Warrandyte - Wonga Park,Whitehorse
311,3134,WARRANWOOD,VIC,145.232557,-37.796091,211031265.0,Croydon Hills - Warranwood,Whitehorse
312,3135,BEDFORD ROAD,VIC,145.248209,-37.819594,211031267.0,Ringwood East,Maroondah
313,3135,HEATHMONT,VIC,145.248209,-37.819594,211031267.0,Ringwood East,Maroondah
314,3135,RINGWOOD EAST,VIC,145.248209,-37.819594,211031267.0,Ringwood East,Maroondah
315,3136,CROYDON,VIC,145.282396,-37.779876,211031451.0,Croydon - West,Yarra Ranges
316,3136,CROYDON HILLS,VIC,145.282396,-37.779876,211031265.0,Croydon Hills - Warranwood,Yarra Ranges
317,3136,CROYDON NORTH,VIC,145.282396,-37.779876,211031265.0,Croydon Hills - Warranwood,Yarra Ranges
318,3136,CROYDON SOUTH,VIC,145.282396,-37.779876,211031452.0,Croydon South,Yarra Ranges
319,3137,KILSYTH,VIC,145.313346,-37.819364,211051277.0,Kilsyth,Yarra Ranges
320,3137,KILSYTH SOUTH,VIC,145.313346,-37.819364,211031263.0,Bayswater North,Yarra Ranges
321,3138,MOOROOLBARK,VIC,145.322794,-37.78391,211051281.0,Mooroolbark,Yarra Ranges
322,3139,BEENAK,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
323,3139,DON VALLEY,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
324,3139,HODDLES CREEK,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
325,3139,LAUNCHING PLACE,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
326,3139,SEVILLE,VIC,145.532666,-37.814506,211051285.0,Wandin - Seville,Yarra Ranges
327,3139,SEVILLE EAST,VIC,145.532666,-37.814506,211051285.0,Wandin - Seville,Yarra Ranges
328,3139,WANDIN EAST,VIC,145.532666,-37.814506,211051285.0,Wandin - Seville,Yarra Ranges
329,3139,WANDIN NORTH,VIC,145.532666,-37.814506,211051285.0,Wandin - Seville,Yarra Ranges
330,3139,WOORI YALLOCK,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
331,3139,YELLINGBO,VIC,145.532666,-37.814506,211051286.0,Yarra Valley,Yarra Ranges
332,3140,LILYDALE,VIC,145.363185,-37.759154,211051278.0,Lilydale - Coldstream,Yarra Ranges
333,3141,CHAPEL STREET NORTH,VIC,144.991264,-37.840679,206061137.0,South Yarra - East,Yarra
334,3141,DOMAIN ROAD PO,VIC,144.991264,-37.840679,206041125.0,South Yarra - West,Yarra
335,3141,SOUTH YARRA,VIC,144.991264,-37.840679,206061137.0,South Yarra - East,Yarra
336,3142,HAWKSBURN,VIC,145.017732,-37.84411,206061137.0,South Yarra - East,Yarra
337,3142,TOORAK,VIC,145.017732,-37.84411,206061138.0,Toorak,Yarra
338,3143,ARMADALE,VIC,145.019393,-37.858918,206061135.0,Armadale,Stonnington
339,3143,ARMADALE NORTH,VIC,145.019393,-37.858918,206061135.0,Armadale,Stonnington
340,3144,KOOYONG,VIC,145.034127,-37.857443,208041194.0,Malvern - Glen Iris,Stonnington
341,3144,MALVERN,VIC,145.034127,-37.857443,208041194.0,Malvern - Glen Iris,Stonnington
342,3144,MALVERN NORTH,VIC,145.034127,-37.857443,208041194.0,Malvern - Glen Iris,Stonnington
343,3145,CAULFIELD EAST,VIC,145.049328,-37.873557,208021177.0,Caulfield - North,Stonnington
344,3145,CENTRAL PARK,VIC,145.049328,-37.873557,208041195.0,Malvern East,Stonnington
345,3145,DARLING,VIC,145.049328,-37.873557,208041195.0,Malvern East,Stonnington
346,3145,DARLING SOUTH,VIC,145.049328,-37.873557,208041195.0,Malvern East,Stonnington
347,3145,MALVERN EAST,VIC,145.049328,-37.873557,208041195.0,Malvern East,Stonnington
348,3145,WATTLETREE ROAD PO,VIC,145.049328,-37.873557,208041194.0,Malvern - Glen Iris,Stonnington
349,3146,GLEN IRIS,VIC,145.057833,-37.857116,208041194.0,Malvern - Glen Iris,Whitehorse
350,3147,ASHBURTON,VIC,145.092946,-37.867864,207011146.0,Ashburton (Vic.),Stonnington
351,3147,ASHWOOD,VIC,145.092946,-37.867864,212051319.0,Ashwood - Chadstone,Stonnington
352,3148,CHADSTONE,VIC,145.090149,-37.882562,212051319.0,Ashwood - Chadstone,Stonnington
353,3148,CHADSTONE CENTRE,VIC,145.090149,-37.882562,208041195.0,Malvern East,Stonnington
354,3148,HOLMESGLEN,VIC,145.090149,-37.882562,212051319.0,Ashwood - Chadstone,Stonnington
355,3148,JORDANVILLE,VIC,145.112084,-37.8736,212051323.0,Mount Waverley - North,Stonnington
356,3149,MOUNT WAVERLEY,VIC,145.128118,-37.880748,212051324.0,Mount Waverley - South,Whitehorse
357,3149,PINEWOOD,VIC,145.128118,-37.880748,212051324.0,Mount Waverley - South,Whitehorse
358,3149,SYNDAL,VIC,145.128118,-37.880748,212051322.0,Glen Waverley - West,Whitehorse
359,3150,BRANDON PARK,VIC,145.168834,-37.914383,212051327.0,Wheelers Hill,Whitehorse
360,3150,GLEN WAVERLEY,VIC,145.170841,-37.876968,212051321.0,Glen Waverley - East,Whitehorse
361,3150,WHEELERS HILL,VIC,145.170841,-37.876968,212051327.0,Wheelers Hill,Whitehorse
362,3151,BURWOOD EAST,VIC,145.151119,-37.85523,207031166.0,Burwood East,Whitehorse
363,3151,BURWOOD HEIGHTS,VIC,145.151119,-37.85523,207031166.0,Burwood East,Whitehorse
364,3152,KNOX CITY CENTRE,VIC,145.221695,-37.864951,211011260.0,Wantirna South,Whitehorse
365,3152,STUDFIELD,VIC,145.221695,-37.864951,211011260.0,Wantirna South,Whitehorse
366,3152,WANTIRNA,VIC,145.221695,-37.864951,211011259.0,Wantirna,Whitehorse
367,3152,WANTIRNA SOUTH,VIC,145.221695,-37.864951,211011260.0,Wantirna South,Whitehorse
368,3153,BAYSWATER,VIC,145.270141,-37.845116,211011251.0,Bayswater,Yarra Ranges
369,3153,BAYSWATER NORTH,VIC,145.270141,-37.845116,211031263.0,Bayswater North,Yarra Ranges
370,3154,THE BASIN,VIC,145.31784,-37.856009,211011449.0,The Basin,Yarra Ranges
371,3155,BORONIA,VIC,145.284418,-37.861799,211011446.0,Boronia,Yarra Ranges
372,3156,FERNTREE GULLY,VIC,145.292895,-37.917932,211011447.0,Ferntree Gully (North),Yarra Ranges
373,3156,LYSTERFIELD,VIC,145.292895,-37.917932,211011255.0,Lysterfield,Yarra Ranges
374,3156,LYSTERFIELD SOUTH,VIC,145.292895,-37.917932,212021453.0,Endeavour Hills - North,Yarra Ranges
375,3156,MOUNTAIN GATE,VIC,145.292895,-37.917932,211011448.0,Ferntree Gully (South) - Upper Ferntree Gully,Yarra Ranges
376,3156,UPPER FERNTREE GULLY,VIC,145.292895,-37.917932,211011448.0,Ferntree Gully (South) - Upper Ferntree Gully,Yarra Ranges
377,3158,UPWEY,VIC,145.324468,-37.910077,211051284.0,Upwey - Tecoma,Yarra Ranges
378,3159,MENZIES CREEK,VIC,145.3892,-37.921894,211051274.0,Belgrave - Selby,Yarra Ranges
379,3159,SELBY,VIC,145.3892,-37.921894,211051274.0,Belgrave - Selby,Yarra Ranges
380,3160,BELGRAVE,VIC,145.350821,-37.935097,211051274.0,Belgrave - Selby,Yarra Ranges
381,3160,BELGRAVE HEIGHTS,VIC,145.350821,-37.935097,211051274.0,Belgrave - Selby,Yarra Ranges
382,3160,BELGRAVE SOUTH,VIC,145.350821,-37.935097,211051274.0,Belgrave - Selby,Yarra Ranges
383,3160,TECOMA,VIC,145.350821,-37.935097,211051284.0,Upwey - Tecoma,Yarra Ranges
384,3161,CAULFIELD JUNCTION,VIC,145.019929,-37.873733,208021177.0,Caulfield - North,Stonnington
385,3161,CAULFIELD NORTH,VIC,145.019929,-37.873733,208021177.0,Caulfield - North,Stonnington
386,3162,CAULFIELD,VIC,145.023394,-37.892139,208021178.0,Caulfield - South,Glen Eira
387,3162,CAULFIELD SOUTH,VIC,145.023394,-37.892139,208021178.0,Caulfield - South,Glen Eira
388,3162,HOPETOUN GARDENS,VIC,145.023394,-37.892139,208021179.0,Elsternwick,Glen Eira
389,3163,BOORAN ROAD PO,VIC,145.057237,-37.896497,208021178.0,Caulfield - South,Stonnington
390,3163,CARNEGIE,VIC,145.057237,-37.896497,208021176.0,Carnegie,Stonnington
391,3163,GLEN HUNTLY,VIC,145.057237,-37.896497,208021182.0,Ormond - Glen Huntly,Stonnington
392,3163,MURRUMBEENA,VIC,145.057237,-37.896497,208021181.0,Murrumbeena,Stonnington
393,3164,DANDENONG SOUTH,VIC,145.23738,-38.02243,212041311.0,Dandenong,Monash
394,3165,BENTLEIGH EAST,VIC,145.059426,-37.922369,208021426.0,Bentleigh East (North),Monash
395,3165,COATESVILLE,VIC,145.059426,-37.922369,208021426.0,Bentleigh East (North),Monash
396,3166,HUGHESDALE,VIC,145.089719,-37.902805,208021180.0,Hughesdale,Stonnington
397,3166,HUNTINGDALE,VIC,145.089719,-37.902805,212051326.0,Oakleigh - Huntingdale,Stonnington
398,3166,OAKLEIGH,VIC,145.089719,-37.902805,212051326.0,Oakleigh - Huntingdale,Stonnington
399,3166,OAKLEIGH EAST,VIC,145.089719,-37.902805,212051326.0,Oakleigh - Huntingdale,Stonnington
400,3167,OAKLEIGH SOUTH,VIC,145.087614,-37.923345,212051326.0,Oakleigh - Huntingdale,Monash
401,3168,CLAYTON,VIC,145.12665,-37.91342,212051320.0,Clayton,Monash
402,3168,NOTTING HILL,VIC,145.12665,-37.91342,212051320.0,Clayton,Monash
403,3169,CLARINDA,VIC,145.115271,-37.945149,212041309.0,Clarinda - Oakleigh South,Monash
404,3169,CLAYTON SOUTH,VIC,145.115271,-37.945149,212041310.0,Clayton South,Monash
405,3170,MULGRAVE,VIC,145.167859,-37.920945,212051325.0,Mulgrave,Monash
406,3170,WAVERLEY GARDENS,VIC,145.167859,-37.920945,212051325.0,Mulgrave,Monash
407,3171,SANDOWN VILLAGE,VIC,145.156783,-37.944608,212041317.0,Springvale,Monash
408,3171,SPRINGVALE,VIC,145.156783,-37.944608,212041317.0,Springvale,Monash
409,3172,DINGLEY VILLAGE,VIC,145.13465,-37.975981,212041313.0,Dingley Village,Kingston
410,3172,SPRINGVALE SOUTH,VIC,145.13465,-37.975981,212041318.0,Springvale South,Kingston
411,3173,KEYSBOROUGH,VIC,145.164863,-38.006771,212041314.0,Keysborough,Kingston
412,3174,NOBLE PARK,VIC,145.17877,-37.966218,212041460.0,Noble Park - West,Monash
413,3174,NOBLE PARK EAST,VIC,145.17877,-37.966218,212041460.0,Noble Park - West,Monash
414,3174,NOBLE PARK NORTH,VIC,145.17877,-37.966218,212041459.0,Noble Park - East,Monash
415,3175,BANGHOLME,VIC,145.208504,-38.016114,212041314.0,Keysborough,Monash
416,3175,DANDENONG,VIC,145.208504,-38.016114,212041311.0,Dandenong,Monash
417,3175,DANDENONG EAST,VIC,145.208504,-38.016114,212041311.0,Dandenong,Monash
418,3175,DANDENONG NORTH,VIC,145.208504,-38.016114,212041312.0,Dandenong North,Monash
419,3175,DANDENONG SOUTH,VIC,145.208504,-38.016114,212041311.0,Dandenong,Monash
420,3175,DUNEARN,VIC,145.208504,-38.016114,212041312.0,Dandenong North,Monash
421,3176,SCORESBY BC,VIC,145.23,-37.8992,211011254.0,Knoxfield - Scoresby,Port Phillip
422,3177,DOVETON,VIC,145.237462,-37.990985,212021295.0,Doveton,Greater Dandenong
423,3177,EUMEMMERRING,VIC,145.237462,-37.990985,212021295.0,Doveton,Greater Dandenong
424,3178,ROWVILLE,VIC,145.241589,-37.924431,211011256.0,Rowville - Central,Monash
425,3179,SCORESBY,VIC,145.222634,-37.897137,211011254.0,Knoxfield - Scoresby,Monash
426,3180,KNOXFIELD,VIC,145.246731,-37.893263,211011254.0,Knoxfield - Scoresby,Knox
427,3181,PRAHRAN,VIC,144.995504,-37.854683,206061136.0,Prahran - Windsor,Stonnington
428,3181,PRAHRAN EAST,VIC,144.995504,-37.854683,206061136.0,Prahran - Windsor,Stonnington
429,3181,WINDSOR,VIC,144.995504,-37.854683,206061136.0,Prahran - Windsor,Stonnington
430,3182,ST KILDA,VIC,144.979478,-37.865322,206051133.0,St Kilda,Stonnington
431,3182,ST KILDA SOUTH,VIC,144.979478,-37.865322,206051133.0,St Kilda,Stonnington
432,3182,ST KILDA WEST,VIC,144.979478,-37.865322,206051133.0,St Kilda,Stonnington
433,3183,BALACLAVA,VIC,144.999026,-37.869072,206051134.0,St Kilda East,Stonnington
434,3183,ST KILDA EAST,VIC,144.999026,-37.869072,206051134.0,St Kilda East,Stonnington
435,3184,BRIGHTON ROAD,VIC,144.984034,-37.881414,206051129.0,Elwood,Port Phillip
436,3184,ELWOOD,VIC,144.984034,-37.881414,206051129.0,Elwood,Port Phillip
437,3185,ELSTERNWICK,VIC,145.002571,-37.891841,208021179.0,Elsternwick,Port Phillip
438,3185,GARDENVALE,VIC,145.002571,-37.891841,208021179.0,Elsternwick,Port Phillip
439,3185,RIPPONLEA,VIC,145.002571,-37.891841,206051134.0,St Kilda East,Port Phillip
440,3186,BRIGHTON,VIC,144.996329,-37.915066,208011169.0,Brighton (Vic.),Port Phillip
441,3186,BRIGHTON NORTH,VIC,144.996329,-37.915066,208011169.0,Brighton (Vic.),Port Phillip
442,3186,DENDY,VIC,144.996329,-37.915066,208011169.0,Brighton (Vic.),Port Phillip
443,3186,WERE STREET PO,VIC,144.996329,-37.915066,208011169.0,Brighton (Vic.),Port Phillip
444,3187,BRIGHTON EAST,VIC,145.013593,-37.925371,208011170.0,Brighton East,Glen Eira
445,3187,NORTH ROAD,VIC,145.013593,-37.925371,208021178.0,Caulfield - South,Glen Eira
446,3188,HAMPTON,VIC,145.007238,-37.938889,208011172.0,Hampton,Kingston
447,3188,HAMPTON EAST,VIC,145.007238,-37.938889,208011172.0,Hampton,Kingston
448,3188,HAMPTON NORTH,VIC,145.007238,-37.938889,208011172.0,Hampton,Kingston
449,3189,MOORABBIN,VIC,145.047802,-37.942021,208031191.0,Moorabbin - Heatherton,Kingston
450,3189,MOORABBIN EAST,VIC,145.047802,-37.942021,208031191.0,Moorabbin - Heatherton,Kingston
451,3189,WISHART,VIC,145.047802,-37.942021,208031191.0,Moorabbin - Heatherton,Kingston
452,3190,HIGHETT,VIC,145.038147,-37.951394,208011171.0,Cheltenham - Highett (West),Kingston
453,3191,SANDRINGHAM,VIC,145.013472,-37.956585,208011173.0,Sandringham - Black Rock,Bayside
454,3192,CHELTENHAM,VIC,145.0623,-37.965655,208031188.0,Cheltenham - Highett (East),Kingston
455,3192,CHELTENHAM EAST,VIC,145.0623,-37.965655,208031188.0,Cheltenham - Highett (East),Kingston
456,3192,CHELTENHAM NORTH,VIC,145.0623,-37.965655,208031188.0,Cheltenham - Highett (East),Kingston
457,3192,SOUTHLAND CENTRE,VIC,145.0623,-37.965655,208031188.0,Cheltenham - Highett (East),Kingston
458,3193,BEAUMARIS,VIC,145.031561,-37.978698,208011168.0,Beaumaris,Kingston
459,3193,BLACK ROCK,VIC,145.031561,-37.978698,208011173.0,Sandringham - Black Rock,Kingston
460,3193,BLACK ROCK NORTH,VIC,145.031561,-37.978698,208011173.0,Sandringham - Black Rock,Kingston
461,3193,CROMER,VIC,145.031561,-37.978698,208011168.0,Beaumaris,Kingston
462,3194,MENTONE,VIC,145.067356,-37.985059,208031190.0,Mentone,Kingston
463,3194,MENTONE EAST,VIC,145.067356,-37.985059,208031190.0,Mentone,Kingston
464,3194,MOORABBIN AIRPORT,VIC,145.067356,-37.985059,208031192.0,Moorabbin Airport,Kingston
465,3195,ASPENDALE,VIC,145.104105,-38.007024,208031189.0,Edithvale - Aspendale,Kingston
466,3195,ASPENDALE GARDENS,VIC,145.104105,-38.007024,208031183.0,Aspendale Gardens - Waterways,Kingston
467,3195,BRAESIDE,VIC,145.104105,-38.007024,208031184.0,Braeside,Kingston
468,3195,MORDIALLOC,VIC,145.104105,-38.007024,208031193.0,Mordialloc - Parkdale,Kingston
469,3195,MORDIALLOC NORTH,VIC,145.104105,-38.007024,208031193.0,Mordialloc - Parkdale,Kingston
470,3195,PARKDALE,VIC,145.104105,-38.007024,208031193.0,Mordialloc - Parkdale,Kingston
471,3195,WATERWAYS,VIC,145.104105,-38.007024,208031183.0,Aspendale Gardens - Waterways,Kingston
472,3196,BONBEACH,VIC,145.122762,-38.046479,208031186.0,Chelsea - Bonbeach,Kingston
473,3196,CHELSEA,VIC,145.122762,-38.046479,208031186.0,Chelsea - Bonbeach,Kingston
474,3196,CHELSEA HEIGHTS,VIC,145.122762,-38.046479,208031187.0,Chelsea Heights,Kingston
475,3196,EDITHVALE,VIC,145.122762,-38.046479,208031189.0,Edithvale - Aspendale,Kingston
476,3197,CARRUM,VIC,145.134111,-38.072748,208031185.0,Carrum - Patterson Lakes,Kingston
477,3197,PATTERSON LAKES,VIC,145.134111,-38.072748,208031185.0,Carrum - Patterson Lakes,Kingston
478,3198,BELVEDERE PARK,VIC,145.137811,-38.103194,214011375.0,Seaford (Vic.),Kingston
479,3198,SEAFORD,VIC,145.137811,-38.103194,214011375.0,Seaford (Vic.),Kingston
480,3199,FRANKSTON,VIC,145.135961,-38.162578,214011371.0,Frankston,Mornington Peninsula
481,3199,FRANKSTON EAST,VIC,145.135961,-38.162578,214011371.0,Frankston,Mornington Peninsula
482,3199,FRANKSTON HEIGHTS,VIC,145.135961,-38.162578,214011371.0,Frankston,Mornington Peninsula
483,3199,FRANKSTON SOUTH,VIC,145.135961,-38.162578,214011373.0,Frankston South,Mornington Peninsula
484,3199,KARINGAL,VIC,145.135961,-38.162578,214011372.0,Frankston North,Mornington Peninsula
485,3199,KARINGAL CENTRE,VIC,145.135961,-38.162578,214011372.0,Frankston North,Mornington Peninsula
486,3200,FRANKSTON NORTH,VIC,145.157574,-38.126458,214011372.0,Frankston North,Frankston
487,3200,PINES FOREST,VIC,145.157574,-38.126458,214011372.0,Frankston North,Frankston
488,3201,CARRUM DOWNS,VIC,145.177905,-38.092874,214011370.0,Carrum Downs,Kingston
489,3202,HEATHERTON,VIC,145.092698,-37.960555,208031191.0,Moorabbin - Heatherton,Kingston
490,3204,BENTLEIGH,VIC,145.036783,-37.916956,208021174.0,Bentleigh - McKinnon,Kingston
491,3204,MCKINNON,VIC,145.036783,-37.916956,208021174.0,Bentleigh - McKinnon,Kingston
492,3204,ORMOND,VIC,145.036783,-37.916956,208021182.0,Ormond - Glen Huntly,Kingston
493,3204,PATTERSON,VIC,145.036783,-37.916956,208021174.0,Bentleigh - McKinnon,Kingston
494,3205,SOUTH MELBOURNE,VIC,144.958176,-37.831693,206051132.0,South Melbourne,Port Phillip
495,3205,SOUTH MELBOURNE DC,VIC,144.958176,-37.831693,206051132.0,South Melbourne,Port Phillip
496,3206,ALBERT PARK,VIC,144.95086,-37.846534,206051128.0,Albert Park,Port Phillip
497,3206,MIDDLE PARK,VIC,144.95086,-37.846534,206051128.0,Albert Park,Port Phillip
498,3207,GARDEN CITY,VIC,144.918044,-37.832179,206051130.0,Port Melbourne,Port Phillip
499,3207,PORT MELBOURNE,VIC,144.918044,-37.832179,206051131.0,Port Melbourne Industrial,Port Phillip
500,3211,LITTLE RIVER,VIC,144.498479,-37.943586,203021043.0,Lara,Wyndham
501,3212,AVALON,VIC,144.422666,-38.039958,203021043.0,Lara,Wyndham
502,3212,LARA,VIC,144.422666,-38.039958,203021043.0,Lara,Wyndham
503,3212,POINT WILSON,VIC,144.422666,-38.039958,203021043.0,Lara,Wyndham
504,3213,ANAKIE,VIC,144.2894,-37.9406,203021043.0,Lara,Greater Geelong
505,3213,BATESFORD,VIC,144.2779,-38.091,203021047.0,North Geelong - Bell Park,Greater Geelong
506,3213,LOVELY BANKS,VIC,144.3223578,-38.04070313,203021038.0,Corio - Norlane,Greater Geelong
507,3213,MOORABOOL,VIC,144.2771,-38.038,203021038.0,Corio - Norlane,Greater Geelong
508,3214,CORIO,VIC,144.352385,-38.084781,203021038.0,Corio - Norlane,Greater Geelong
509,3214,NORLANE,VIC,144.352385,-38.084781,203021038.0,Corio - Norlane,Greater Geelong
510,3214,NORTH SHORE,VIC,144.352385,-38.084781,203021038.0,Corio - Norlane,Greater Geelong
511,3215,BELL PARK,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
512,3215,BELL POST HILL,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
513,3215,DRUMCONDRA,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
514,3215,GEELONG NORTH,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
515,3215,HAMLYN HEIGHTS,VIC,144.33452,-38.111002,203021040.0,Geelong West - Hamlyn Heights,Greater Geelong
516,3215,NORTH GEELONG,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
517,3215,RIPPLESIDE,VIC,144.33452,-38.111002,203021047.0,North Geelong - Bell Park,Greater Geelong
518,3216,BELMONT,VIC,144.334005,-38.215906,203021037.0,Belmont,Surf Coast
519,3216,FRESHWATER CREEK,VIC,144.334005,-38.215906,203021042.0,Highton,Surf Coast
520,3216,GROVEDALE,VIC,144.334005,-38.215906,203021041.0,Grovedale,Surf Coast
521,3216,GROVEDALE EAST,VIC,144.334005,-38.215906,203021041.0,Grovedale,Surf Coast
522,3216,HIGHTON,VIC,144.334005,-38.215906,203021042.0,Highton,Surf Coast
523,3216,MARSHALL,VIC,144.334005,-38.215906,203021041.0,Grovedale,Surf Coast
524,3216,MOUNT DUNEED,VIC,144.334005,-38.215906,203021042.0,Highton,Surf Coast
525,3216,WANDANA HEIGHTS,VIC,144.334005,-38.215906,203021042.0,Highton,Surf Coast
526,3216,WAURN PONDS,VIC,144.334005,-38.215906,203021042.0,Highton,Surf Coast
527,3217,ARMSTRONG CREEK,VIC,144.3707843,-38.23413976,203031050.0,Ocean Grove - Barwon Heads,Greater Geelong
528,3217,CHARLEMONT,VIC,144.3683696,-38.21558906,203021041.0,Grovedale,Greater Geelong
529,3217,DEAKIN UNIVERSITY,VIC,145.109,-37.8495,207031165.0,Burwood,Greater Geelong
530,3217,FRESHWATER CREEK,VIC,144.249583,-38.27029834,203011036.0,Winchelsea,Greater Geelong
531,3217,MOUNT DUNEED,VIC,144.3127944,-38.24983474,203031053.0,Torquay,Greater Geelong
