,Year,Quarter,Region,Suburb,Median
10157,2017,2,North Eastern Melbourne,Northcote,460.0
10158,2017,2,North Eastern Melbourne,Preston,395.0
10159,2017,2,North Eastern Melbourne,Reservoir,350.0
10160,2017,2,North Eastern Melbourne,Thomastown-Lalor,340.0
10161,2017,2,North Eastern Melbourne,Thornbury,370.0
10162,2017,2,North Eastern Melbourne,Whittlesea,350.0
10163,2017,2,Outer Eastern Melbourne,Bayswater,360.0
10164,2017,2,Outer Eastern Melbourne,Boronia,360.0
10165,2017,2,Outer Eastern Melbourne,Croydon-Lilydale,380.0
10166,2017,2,Outer Eastern Melbourne,Ferntree Gully,380.0
10167,2017,2,Outer Eastern Melbourne,Ringwood,380.0
10168,2017,2,Outer Eastern Melbourne,Rowville,440.0
10169,2017,2,Outer Eastern Melbourne,Wantirna-Scoresby,420.0
10170,2017,2,Outer Eastern Melbourne,Yarra Ranges,370.0
10171,2017,2,South Eastern Melbourne,Berwick,390.0
10172,2017,2,South Eastern Melbourne,Cranbourne,375.0
10173,2017,2,South Eastern Melbourne,Dandenong,330.0
10174,2017,2,South Eastern Melbourne,Dandenong North-Endeavour Hills,340.0
10175,2017,2,South Eastern Melbourne,Narre Warren-Hampton Park,360.0
10176,2017,2,South Eastern Melbourne,Noble Park,330.0
10177,2017,2,South Eastern Melbourne,Pakenham,340.0
10178,2017,2,South Eastern Melbourne,Springvale,365.0
10179,2017,2,Mornington Peninsula,Dromana-Portsea,360.0
10180,2017,2,Mornington Peninsula,Frankston,340.0
10181,2017,2,Mornington Peninsula,Hastings-Flinders,350.0
10182,2017,2,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,450.0
10183,2017,2,Mornington Peninsula,Seaford-Carrum Downs,350.0
10184,2017,2,Geelong,Belmont-Grovedale,350.0
10185,2017,2,Geelong,Corio,255.0
10186,2017,2,Geelong,Geelong-Newcombe,310.0
10187,2017,2,Geelong,Herne Hill-Geelong West,320.0
10188,2017,2,Geelong,Lara,350.0
10189,2017,2,Geelong,Newtown,350.0
10190,2017,2,Geelong,North Geelong,320.0
10191,2017,2,Ballarat,Ballarat,275.0
10192,2017,2,Ballarat,Mount Clear-Buninyong,310.0
10193,2017,2,Ballarat,Sebastopol-Delacombe,255.0
10194,2017,2,Ballarat,Wendouree-Alfredton,295.0
10195,2017,2,Bendigo,Bendigo,275.0
10196,2017,2,Bendigo,Flora Hill-Bendigo East,280.0
10197,2017,2,Bendigo,Golden Square-Kangaroo Flat,280.0
10198,2017,2,Bendigo,North Bendigo,280.0
10199,2017,2,Other Regional Centres,Bairnsdale,280.0
10200,2017,2,Other Regional Centres,Benalla,240.0
10201,2017,2,Other Regional Centres,Castlemaine,310.0
10202,2017,2,Other Regional Centres,Echuca,300.0
10203,2017,2,Other Regional Centres,Hamilton,230.0
10204,2017,2,Other Regional Centres,Horsham,260.0
10205,2017,2,Other Regional Centres,Mildura,280.0
10206,2017,2,Other Regional Centres,Moe-Newborough,205.0
10207,2017,2,Other Regional Centres,Morwell,200.0
10208,2017,2,Other Regional Centres,Ocean Grove-Barwon Heads,380.0
10209,2017,2,Other Regional Centres,Portland,230.0
10210,2017,2,Other Regional Centres,Sale-Maffra,270.0
10211,2017,2,Other Regional Centres,Seymour,260.0
10212,2017,2,Other Regional Centres,Shepparton,270.0
10213,2017,2,Other Regional Centres,Swan Hill,245.0
10214,2017,2,Other Regional Centres,Torquay,460.0
10215,2017,2,Other Regional Centres,Traralgon,275.0
10216,2017,2,Other Regional Centres,Wanagaratta,265.0
10217,2017,2,Other Regional Centres,Warragul,300.0
10218,2017,2,Other Regional Centres,Warrnambool,290.0
10219,2017,2,Other Regional Centres,Wodonga,300.0
10220,2017,3,Inner Melbourne,Albert Park-Middle Park-West St Kilda,530.0
10221,2017,3,Inner Melbourne,Armadale,450.0
10222,2017,3,Inner Melbourne,Carlton North,550.0
10223,2017,3,Inner Melbourne,Carlton-Parkville,400.0
10224,2017,3,Inner Melbourne,CBD-St Kilda Rd,480.0
10225,2017,3,Inner Melbourne,Collingwood-Abbotsford,460.0
10226,2017,3,Inner Melbourne,Docklands,520.0
10227,2017,3,Inner Melbourne,East Melbourne,495.0
10228,2017,3,Inner Melbourne,East St Kilda,400.0
10229,2017,3,Inner Melbourne,Elwood,420.0
10230,2017,3,Inner Melbourne,Fitzroy,530.0
10231,2017,3,Inner Melbourne,Fitzroy North-Clifton Hill,530.0
10232,2017,3,Inner Melbourne,Flemington-Kensington,410.0
10233,2017,3,Inner Melbourne,North Melbourne-West Melbourne,420.0
10234,2017,3,Inner Melbourne,Port Melbourne,570.0
10235,2017,3,Inner Melbourne,Prahran-Windsor,420.0
10236,2017,3,Inner Melbourne,Richmond-Burnley,500.0
10237,2017,3,Inner Melbourne,South Melbourne,515.0
10238,2017,3,Inner Melbourne,South Yarra,450.0
10239,2017,3,Inner Melbourne,Southbank,540.0
10240,2017,3,Inner Melbourne,St Kilda,410.0
10241,2017,3,Inner Melbourne,Toorak,490.0
10242,2017,3,Inner Eastern Melbourne,Balwyn,500.0
10243,2017,3,Inner Eastern Melbourne,Blackburn,420.0
10244,2017,3,Inner Eastern Melbourne,Box Hill,405.0
10245,2017,3,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,460.0
10246,2017,3,Inner Eastern Melbourne,Burwood-Ashburton,445.0
10247,2017,3,Inner Eastern Melbourne,Camberwell-Glen Iris,460.0
10248,2017,3,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,480.0
10249,2017,3,Inner Eastern Melbourne,Chadstone-Oakleigh,430.0
10250,2017,3,Inner Eastern Melbourne,Clayton,390.0
10251,2017,3,Inner Eastern Melbourne,Doncaster East-Donvale,475.0
10252,2017,3,Inner Eastern Melbourne,East Hawthorn,420.0
10253,2017,3,Inner Eastern Melbourne,Glen Waverley-Mulgrave,470.0
10254,2017,3,Inner Eastern Melbourne,Hawthorn,380.0
10255,2017,3,Inner Eastern Melbourne,Kew,485.0
10256,2017,3,Inner Eastern Melbourne,Mount Waverley,470.0
10257,2017,3,Inner Eastern Melbourne,Nunawading-Mitcham,400.0
10258,2017,3,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,435.0
10259,2017,3,Southern Melbourne,Aspendale-Chelsea-Carrum,410.0
10260,2017,3,Southern Melbourne,Bentleigh,470.0
10261,2017,3,Southern Melbourne,Brighton,620.0
10262,2017,3,Southern Melbourne,Brighton East,650.0
10263,2017,3,Southern Melbourne,Carnegie,403.0
10264,2017,3,Southern Melbourne,Caulfield,440.0
10265,2017,3,Southern Melbourne,Cheltenham,450.0
10266,2017,3,Southern Melbourne,Elsternwick,420.0
10267,2017,3,Southern Melbourne,Hampton-Beaumaris,550.0
10268,2017,3,Southern Melbourne,Malvern,460.0
10269,2017,3,Southern Melbourne,Malvern East,410.0
10270,2017,3,Southern Melbourne,Mentone-Parkdale-Mordialloc,400.0
10271,2017,3,Southern Melbourne,Murrumbeena-Hughesdale,410.0
10272,2017,3,Outer Western Melbourne,Altona,390.0
10273,2017,3,Outer Western Melbourne,Footscray,360.0
10274,2017,3,Outer Western Melbourne,Keilor East-Avondale Heights,400.0
10275,2017,3,Outer Western Melbourne,Melton,320.0
10276,2017,3,Outer Western Melbourne,Newport-Spotswood,465.0
10277,2017,3,Outer Western Melbourne,St Albans-Deer Park,340.0
10278,2017,3,Outer Western Melbourne,Sunshine,335.0
10279,2017,3,Outer Western Melbourne,Sydenham,380.0
10280,2017,3,Outer Western Melbourne,Werribee-Hoppers Crossing,345.0
10281,2017,3,Outer Western Melbourne,West Footscray,370.0
10282,2017,3,Outer Western Melbourne,Williamstown,480.0
10283,2017,3,Outer Western Melbourne,Yarraville-Seddon,450.0
10284,2017,3,North Western Melbourne,Broadmeadows-Roxburgh Park,350.0
10285,2017,3,North Western Melbourne,Brunswick,450.0
10286,2017,3,North Western Melbourne,Coburg-Pascoe Vale South,420.0
10287,2017,3,North Western Melbourne,Craigieburn,350.0
10288,2017,3,North Western Melbourne,East Brunswick,440.0
10289,2017,3,North Western Melbourne,Essendon,390.0
10290,2017,3,North Western Melbourne,Gladstone Park-Tullamarine,360.0
10291,2017,3,North Western Melbourne,Keilor,400.0
10292,2017,3,North Western Melbourne,Moonee Ponds-Ascot Vale,420.0
10293,2017,3,North Western Melbourne,Oak Park-Glenroy-Fawkner,370.0
10294,2017,3,North Western Melbourne,Pascoe Vale-Coburg North,400.0
10295,2017,3,North Western Melbourne,Sunbury,350.0
10296,2017,3,North Western Melbourne,West Brunswick,350.0
10297,2017,3,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,380.0
10298,2017,3,North Eastern Melbourne,Eltham-Research-Montmorency,425.0
10299,2017,3,North Eastern Melbourne,Fairfield-Alphington,385.0
10300,2017,3,North Eastern Melbourne,Heidelberg-Heidelberg West,395.0
10301,2017,3,North Eastern Melbourne,Ivanhoe-Ivanhoe East,450.0
10302,2017,3,North Eastern Melbourne,Mill Park-Epping,360.0
10303,2017,3,North Eastern Melbourne,Northcote,470.0
10304,2017,3,North Eastern Melbourne,Preston,400.0
10305,2017,3,North Eastern Melbourne,Reservoir,350.0
10306,2017,3,North Eastern Melbourne,Thomastown-Lalor,340.0
10307,2017,3,North Eastern Melbourne,Thornbury,390.0
10308,2017,3,North Eastern Melbourne,Whittlesea,360.0
10309,2017,3,Outer Eastern Melbourne,Bayswater,368.0
10310,2017,3,Outer Eastern Melbourne,Boronia,370.0
10311,2017,3,Outer Eastern Melbourne,Croydon-Lilydale,385.0
10312,2017,3,Outer Eastern Melbourne,Ferntree Gully,390.0
10313,2017,3,Outer Eastern Melbourne,Ringwood,380.0
10314,2017,3,Outer Eastern Melbourne,Rowville,440.0
10315,2017,3,Outer Eastern Melbourne,Wantirna-Scoresby,420.0
10316,2017,3,Outer Eastern Melbourne,Yarra Ranges,370.0
10317,2017,3,South Eastern Melbourne,Berwick,390.0
10318,2017,3,South Eastern Melbourne,Cranbourne,380.0
10319,2017,3,South Eastern Melbourne,Dandenong,335.0
10320,2017,3,South Eastern Melbourne,Dandenong North-Endeavour Hills,345.0
10321,2017,3,South Eastern Melbourne,Narre Warren-Hampton Park,360.0
10322,2017,3,South Eastern Melbourne,Noble Park,340.0
10323,2017,3,South Eastern Melbourne,Pakenham,340.0
10324,2017,3,South Eastern Melbourne,Springvale,370.0
10325,2017,3,Mornington Peninsula,Dromana-Portsea,360.0
10326,2017,3,Mornington Peninsula,Frankston,350.0
10327,2017,3,Mornington Peninsula,Hastings-Flinders,360.0
10328,2017,3,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,450.0
10329,2017,3,Mornington Peninsula,Seaford-Carrum Downs,350.0
10330,2017,3,Geelong,Belmont-Grovedale,350.0
10331,2017,3,Geelong,Corio,260.0
10332,2017,3,Geelong,Geelong-Newcombe,320.0
10333,2017,3,Geelong,Herne Hill-Geelong West,320.0
10334,2017,3,Geelong,Lara,350.0
10335,2017,3,Geelong,Newtown,350.0
10336,2017,3,Geelong,North Geelong,324.0
10337,2017,3,Ballarat,Ballarat,275.0
10338,2017,3,Ballarat,Mount Clear-Buninyong,310.0
10339,2017,3,Ballarat,Sebastopol-Delacombe,260.0
10340,2017,3,Ballarat,Wendouree-Alfredton,295.0
10341,2017,3,Bendigo,Bendigo,280.0
10342,2017,3,Bendigo,Flora Hill-Bendigo East,280.0
10343,2017,3,Bendigo,Golden Square-Kangaroo Flat,284.0
10344,2017,3,Bendigo,North Bendigo,280.0
10345,2017,3,Other Regional Centres,Bairnsdale,280.0
10346,2017,3,Other Regional Centres,Benalla,240.0
10347,2017,3,Other Regional Centres,Castlemaine,320.0
10348,2017,3,Other Regional Centres,Echuca,295.0
10349,2017,3,Other Regional Centres,Hamilton,230.0
10350,2017,3,Other Regional Centres,Horsham,260.0
10351,2017,3,Other Regional Centres,Mildura,280.0
10352,2017,3,Other Regional Centres,Moe-Newborough,210.0
10353,2017,3,Other Regional Centres,Morwell,200.0
10354,2017,3,Other Regional Centres,Ocean Grove-Barwon Heads,380.0
10355,2017,3,Other Regional Centres,Portland,240.0
10356,2017,3,Other Regional Centres,Sale-Maffra,270.0
10357,2017,3,Other Regional Centres,Seymour,260.0
10358,2017,3,Other Regional Centres,Shepparton,270.0
10359,2017,3,Other Regional Centres,Swan Hill,240.0
10360,2017,3,Other Regional Centres,Torquay,460.0
10361,2017,3,Other Regional Centres,Traralgon,280.0
10362,2017,3,Other Regional Centres,Wanagaratta,270.0
10363,2017,3,Other Regional Centres,Warragul,310.0
10364,2017,3,Other Regional Centres,Warrnambool,294.0
10365,2017,3,Other Regional Centres,Wodonga,300.0
10366,2017,4,Inner Melbourne,Albert Park-Middle Park-West St Kilda,530.0
10367,2017,4,Inner Melbourne,Armadale,470.0
10368,2017,4,Inner Melbourne,Carlton North,560.0
10369,2017,4,Inner Melbourne,Carlton-Parkville,400.0
10370,2017,4,Inner Melbourne,CBD-St Kilda Rd,490.0
10371,2017,4,Inner Melbourne,Collingwood-Abbotsford,473.0
10372,2017,4,Inner Melbourne,Docklands,540.0
10373,2017,4,Inner Melbourne,East Melbourne,500.0
10374,2017,4,Inner Melbourne,East St Kilda,400.0
10375,2017,4,Inner Melbourne,Elwood,420.0
10376,2017,4,Inner Melbourne,Fitzroy,533.0
10377,2017,4,Inner Melbourne,Fitzroy North-Clifton Hill,540.0
10378,2017,4,Inner Melbourne,Flemington-Kensington,410.0
10379,2017,4,Inner Melbourne,North Melbourne-West Melbourne,430.0
10380,2017,4,Inner Melbourne,Port Melbourne,590.0
10381,2017,4,Inner Melbourne,Prahran-Windsor,425.0
10382,2017,4,Inner Melbourne,Richmond-Burnley,518.0
10383,2017,4,Inner Melbourne,South Melbourne,520.0
10384,2017,4,Inner Melbourne,South Yarra,450.0
10385,2017,4,Inner Melbourne,Southbank,540.0
10386,2017,4,Inner Melbourne,St Kilda,415.0
10387,2017,4,Inner Melbourne,Toorak,495.0
10388,2017,4,Inner Eastern Melbourne,Balwyn,500.0
10389,2017,4,Inner Eastern Melbourne,Blackburn,420.0
10390,2017,4,Inner Eastern Melbourne,Box Hill,410.0
10391,2017,4,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,465.0
10392,2017,4,Inner Eastern Melbourne,Burwood-Ashburton,450.0
10393,2017,4,Inner Eastern Melbourne,Camberwell-Glen Iris,475.0
10394,2017,4,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,480.0
10395,2017,4,Inner Eastern Melbourne,Chadstone-Oakleigh,440.0
10396,2017,4,Inner Eastern Melbourne,Clayton,390.0
10397,2017,4,Inner Eastern Melbourne,Doncaster East-Donvale,475.0
10398,2017,4,Inner Eastern Melbourne,East Hawthorn,430.0
10399,2017,4,Inner Eastern Melbourne,Glen Waverley-Mulgrave,470.0
10400,2017,4,Inner Eastern Melbourne,Hawthorn,385.0
10401,2017,4,Inner Eastern Melbourne,Kew,483.0
10402,2017,4,Inner Eastern Melbourne,Mount Waverley,475.0
10403,2017,4,Inner Eastern Melbourne,Nunawading-Mitcham,400.0
10404,2017,4,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,450.0
10405,2017,4,Southern Melbourne,Aspendale-Chelsea-Carrum,420.0
10406,2017,4,Southern Melbourne,Bentleigh,480.0
10407,2017,4,Southern Melbourne,Brighton,650.0
10408,2017,4,Southern Melbourne,Brighton East,668.0
10409,2017,4,Southern Melbourne,Carnegie,415.0
10410,2017,4,Southern Melbourne,Caulfield,440.0
10411,2017,4,Southern Melbourne,Cheltenham,450.0
10412,2017,4,Southern Melbourne,Elsternwick,420.0
10413,2017,4,Southern Melbourne,Hampton-Beaumaris,550.0
10414,2017,4,Southern Melbourne,Malvern,460.0
10415,2017,4,Southern Melbourne,Malvern East,420.0
10416,2017,4,Southern Melbourne,Mentone-Parkdale-Mordialloc,400.0
10417,2017,4,Southern Melbourne,Murrumbeena-Hughesdale,410.0
10418,2017,4,Outer Western Melbourne,Altona,390.0
10419,2017,4,Outer Western Melbourne,Footscray,370.0
10420,2017,4,Outer Western Melbourne,Keilor East-Avondale Heights,400.0
10421,2017,4,Outer Western Melbourne,Melton,320.0
10422,2017,4,Outer Western Melbourne,Newport-Spotswood,470.0
10423,2017,4,Outer Western Melbourne,St Albans-Deer Park,340.0
10424,2017,4,Outer Western Melbourne,Sunshine,340.0
10425,2017,4,Outer Western Melbourne,Sydenham,390.0
10426,2017,4,Outer Western Melbourne,Werribee-Hoppers Crossing,350.0
10427,2017,4,Outer Western Melbourne,West Footscray,375.0
10428,2017,4,Outer Western Melbourne,Williamstown,480.0
10429,2017,4,Outer Western Melbourne,Yarraville-Seddon,455.0
10430,2017,4,North Western Melbourne,Broadmeadows-Roxburgh Park,350.0
10431,2017,4,North Western Melbourne,Brunswick,450.0
10432,2017,4,North Western Melbourne,Coburg-Pascoe Vale South,430.0
10433,2017,4,North Western Melbourne,Craigieburn,360.0
10434,2017,4,North Western Melbourne,East Brunswick,443.0
10435,2017,4,North Western Melbourne,Essendon,390.0
10436,2017,4,North Western Melbourne,Gladstone Park-Tullamarine,370.0
10437,2017,4,North Western Melbourne,Keilor,400.0
10438,2017,4,North Western Melbourne,Moonee Ponds-Ascot Vale,430.0
10439,2017,4,North Western Melbourne,Oak Park-Glenroy-Fawkner,370.0
10440,2017,4,North Western Melbourne,Pascoe Vale-Coburg North,400.0
10441,2017,4,North Western Melbourne,Sunbury,350.0
10442,2017,4,North Western Melbourne,West Brunswick,360.0
10443,2017,4,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,380.0
10444,2017,4,North Eastern Melbourne,Eltham-Research-Montmorency,430.0
10445,2017,4,North Eastern Melbourne,Fairfield-Alphington,395.0
10446,2017,4,North Eastern Melbourne,Heidelberg-Heidelberg West,400.0
10447,2017,4,North Eastern Melbourne,Ivanhoe-Ivanhoe East,450.0
10448,2017,4,North Eastern Melbourne,Mill Park-Epping,360.0
10449,2017,4,North Eastern Melbourne,Northcote,475.0
10450,2017,4,North Eastern Melbourne,Preston,400.0
10451,2017,4,North Eastern Melbourne,Reservoir,360.0
10452,2017,4,North Eastern Melbourne,Thomastown-Lalor,350.0
10453,2017,4,North Eastern Melbourne,Thornbury,400.0
10454,2017,4,North Eastern Melbourne,Whittlesea,360.0
10455,2017,4,Outer Eastern Melbourne,Bayswater,370.0
10456,2017,4,Outer Eastern Melbourne,Boronia,370.0
10457,2017,4,Outer Eastern Melbourne,Croydon-Lilydale,390.0
10458,2017,4,Outer Eastern Melbourne,Ferntree Gully,395.0
10459,2017,4,Outer Eastern Melbourne,Ringwood,385.0
10460,2017,4,Outer Eastern Melbourne,Rowville,441.0
10461,2017,4,Outer Eastern Melbourne,Wantirna-Scoresby,430.0
10462,2017,4,Outer Eastern Melbourne,Yarra Ranges,375.0
10463,2017,4,South Eastern Melbourne,Berwick,390.0
10464,2017,4,South Eastern Melbourne,Cranbourne,380.0
10465,2017,4,South Eastern Melbourne,Dandenong,335.0
10466,2017,4,South Eastern Melbourne,Dandenong North-Endeavour Hills,350.0
10467,2017,4,South Eastern Melbourne,Narre Warren-Hampton Park,370.0
10468,2017,4,South Eastern Melbourne,Noble Park,340.0
10469,2017,4,South Eastern Melbourne,Pakenham,350.0
10470,2017,4,South Eastern Melbourne,Springvale,375.0
10471,2017,4,Mornington Peninsula,Dromana-Portsea,370.0
10472,2017,4,Mornington Peninsula,Frankston,350.0
10473,2017,4,Mornington Peninsula,Hastings-Flinders,360.0
10474,2017,4,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,450.0
10475,2017,4,Mornington Peninsula,Seaford-Carrum Downs,360.0
10476,2017,4,Geelong,Belmont-Grovedale,350.0
10477,2017,4,Geelong,Corio,260.0
10478,2017,4,Geelong,Geelong-Newcombe,320.0
10479,2017,4,Geelong,Herne Hill-Geelong West,325.0
10480,2017,4,Geelong,Lara,360.0
10481,2017,4,Geelong,Newtown,350.0
10482,2017,4,Geelong,North Geelong,330.0
10483,2017,4,Ballarat,Ballarat,280.0
10484,2017,4,Ballarat,Mount Clear-Buninyong,315.0
10485,2017,4,Ballarat,Sebastopol-Delacombe,265.0
10486,2017,4,Ballarat,Wendouree-Alfredton,295.0
10487,2017,4,Bendigo,Bendigo,280.0
10488,2017,4,Bendigo,Flora Hill-Bendigo East,285.0
10489,2017,4,Bendigo,Golden Square-Kangaroo Flat,285.0
10490,2017,4,Bendigo,North Bendigo,280.0
10491,2017,4,Other Regional Centres,Bairnsdale,280.0
10492,2017,4,Other Regional Centres,Benalla,250.0
10493,2017,4,Other Regional Centres,Castlemaine,320.0
10494,2017,4,Other Regional Centres,Echuca,290.0
10495,2017,4,Other Regional Centres,Hamilton,235.0
10496,2017,4,Other Regional Centres,Horsham,260.0
10497,2017,4,Other Regional Centres,Mildura,280.0
10498,2017,4,Other Regional Centres,Moe-Newborough,210.0
10499,2017,4,Other Regional Centres,Morwell,205.0
10500,2017,4,Other Regional Centres,Ocean Grove-Barwon Heads,390.0
10501,2017,4,Other Regional Centres,Portland,240.0
10502,2017,4,Other Regional Centres,Sale-Maffra,265.0
10503,2017,4,Other Regional Centres,Seymour,265.0
10504,2017,4,Other Regional Centres,Shepparton,270.0
10505,2017,4,Other Regional Centres,Swan Hill,245.0
10506,2017,4,Other Regional Centres,Torquay,470.0
10507,2017,4,Other Regional Centres,Traralgon,280.0
10508,2017,4,Other Regional Centres,Wanagaratta,270.0
10509,2017,4,Other Regional Centres,Warragul,310.0
10510,2017,4,Other Regional Centres,Warrnambool,295.0
10511,2017,4,Other Regional Centres,Wodonga,300.0
10512,2018,1,Inner Melbourne,Albert Park-Middle Park-West St Kilda,550.0
10513,2018,1,Inner Melbourne,Armadale,480.0
10514,2018,1,Inner Melbourne,Carlton North,562.0
10515,2018,1,Inner Melbourne,Carlton-Parkville,410.0
10516,2018,1,Inner Melbourne,CBD-St Kilda Rd,495.0
10517,2018,1,Inner Melbourne,Collingwood-Abbotsford,480.0
10518,2018,1,Inner Melbourne,Docklands,550.0
10519,2018,1,Inner Melbourne,East Melbourne,500.0
10520,2018,1,Inner Melbourne,East St Kilda,400.0
10521,2018,1,Inner Melbourne,Elwood,430.0
10522,2018,1,Inner Melbourne,Fitzroy,550.0
10523,2018,1,Inner Melbourne,Fitzroy North-Clifton Hill,550.0
10524,2018,1,Inner Melbourne,Flemington-Kensington,415.0
10525,2018,1,Inner Melbourne,North Melbourne-West Melbourne,440.0
10526,2018,1,Inner Melbourne,Port Melbourne,600.0
10527,2018,1,Inner Melbourne,Prahran-Windsor,430.0
10528,2018,1,Inner Melbourne,Richmond-Burnley,520.0
10529,2018,1,Inner Melbourne,South Melbourne,520.0
10530,2018,1,Inner Melbourne,South Yarra,460.0
10531,2018,1,Inner Melbourne,Southbank,540.0
10532,2018,1,Inner Melbourne,St Kilda,420.0
10533,2018,1,Inner Melbourne,Toorak,500.0
10534,2018,1,Inner Eastern Melbourne,Balwyn,500.0
