,LGA Name,Facility Name,Suburb/Town,Pcode,Latitude,Longitude,Sports Played
1171,Bendigo City Council,Knowsley Tennis Courts,Knowsley,3523,-36.826251,144.586422,Tennis (Outdoor)
1175,Bendigo City Council,Longlea Recreation Reserve,Longlea,3551,-36.775439,144.426157,Tennis (Outdoor)
1176,Bendigo City Council,Maiden Gully Recreation Reserve,Maiden Gully,3551,-36.745103,144.205138,Tennis (Outdoor)
1177,Bendigo City Council,Mandurang South Recreation Reserve,Mandurang South,3551,-36.845662,144.276874,Tennis (Outdoor)
1179,Bendigo City Council,Mia Mia Recreation Reserve,Mia Mia,3444,-36.99745,144.572435,Tennis (Outdoor)
1181,Bendigo City Council,Raywood Oval,Raywood,3570,-36.532832,144.204117,Tennis (Outdoor)
1182,Bendigo City Council,Redesdale Recreation Reserve,Redesdale,3444,-37.022538,144.530067,Tennis (Outdoor)
1183,Bendigo City Council,South Bendigo Progress Hall,Golden Square,3555,-36.774937,144.262552,Tennis (Outdoor)
1184,Bendigo City Council,Spring Gully Tennis Courts,Spring Gully,3550,-36.791704,144.285372,Tennis (Outdoor)
1185,Bendigo City Council,Strathdale Park,Bendigo,3550,-36.762038,144.315494,Tennis (Outdoor)
1186,Bendigo City Council,Strathfieldsaye Sporting Complex (Club Court),Strathfieldsaye,3551,-36.80118,144.352461,Tennis (Outdoor)
1187,Bendigo City Council,Strauch Reserve,Huntly,3551,-36.661659,144.33041,Tennis (Outdoor)
1188,Bendigo City Council,Woodvale Recreation Reserve,Woodvale,3556,-36.684377,144.227332,Tennis (Outdoor)
1189,Bendigo City Council,Strathfieldsaye Sporting Complex (Club Court),Strathfieldsaye,3551,-36.80118,144.352461,Touch Football
1190,Bendigo City Council,Bendigo Stadium,Bendigo,3550,-36.758416,144.248777,Volleyball
1191,Bendigo City Council,Evolution Sports & Fitness Centre,Bendigo,3550,-36.777569,144.301115,Volleyball
1192,Bendigo City Council,Bendigo Aquatic Centre,Bendigo,3550,-36.75487,144.276255,Water Polo
1196,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Aerobics
1197,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Aerobics
1198,Boroondara City Council,Body World Hawthorn East,Hawthorn East,3123,-37.825123,145.057498,Aerobics
1199,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Aerobics
1200,Boroondara City Council,Contours Hawthorn,Hawthorn,3122,-37.817632,145.035964,Aerobics
1201,Boroondara City Council,Fernwood Women's Health Club Camberwell,Camberwell,3124,-37.824678,145.048725,Aerobics
1202,Boroondara City Council,Goodlife Health Club Camberwell,Camberwell,3124,-37.828742,145.056411,Aerobics
1203,Boroondara City Council,Goodlife Health Clubs Balwyn,Balwyn,3103,-37.811453,145.067857,Aerobics
1204,Boroondara City Council,Hawthorn Aquatic and Leisure Centre,Hawthorn,3122,-37.820839,145.033478,Aerobics
1205,Boroondara City Council,Kew Recreation Centre,Kew,3101,-37.803608,145.03848,Aerobics
1206,Boroondara City Council,Vital Habits Personal Training,Camberwell,3124,-37.848,145.076,Aerobics
1207,Boroondara City Council,Your Gym Surrey Hills,Surrey Hills,3127,-37.815214,145.099815,Aerobics
1208,Boroondara City Council,Hays Paddock,Kew East,3102,-37.789057,145.058406,Archery
1209,Boroondara City Council,Stradbroke Park,Kew East,3102,-37.799252,145.061077,Athletics
1210,Boroondara City Council,Anderson Park,Hawthorn East,3123,-37.839707,145.048617,Australian Rules Football
1211,Boroondara City Council,Balwyn Park,Balwyn,3103,-37.814139,145.078117,Australian Rules Football
1212,Boroondara City Council,Burwood Reserve,Burwood,3125,-37.854181,145.093232,Australian Rules Football
1213,Boroondara City Council,Camberwell Sports Ground,Camberwell,3124,-37.837923,145.062361,Australian Rules Football
1214,Boroondara City Council,Canterbury Sports Ground,Surrey Hills,3127,-37.822223,145.088271,Australian Rules Football
1215,Boroondara City Council,Ferndale Park,Glen Iris,3146,-37.853075,145.068359,Australian Rules Football
1216,Boroondara City Council,Glenferrie Sportsground,Hawthorn,3122,-37.820748,145.032525,Australian Rules Football
1217,Boroondara City Council,Gordon Barnard Reserve,Balwyn North,3104,-37.801015,145.085669,Australian Rules Football
1218,Boroondara City Council,Greythorn Park,Balwyn North,3104,-37.798038,145.09298,Australian Rules Football
1219,Boroondara City Council,Leigh Park,Balwyn North,3104,-37.790274,145.08484,Australian Rules Football
1220,Boroondara City Council,Lynden Park,Burwood,3125,-37.843645,145.086068,Australian Rules Football
1221,Boroondara City Council,Macleay Park,Balwyn North,3104,-37.800369,145.074195,Australian Rules Football
1222,Boroondara City Council,Nettleton Park,Glen Iris,3146,-37.854201,145.059627,Australian Rules Football
1223,Boroondara City Council,Rathmines Road Reserve,Hawthorn East,3123,-37.819793,145.053925,Australian Rules Football
1224,Boroondara City Council,Saint James Park,Hawthorn,3122,-37.820254,145.021293,Australian Rules Football
1225,Boroondara City Council,Stradbroke Park,Kew East,3102,-37.799252,145.061077,Australian Rules Football
1226,Boroondara City Council,Swinburne Reserve,Hawthorn East,3123,-37.828503,145.051164,Australian Rules Football
1227,Boroondara City Council,Victoria Park,Kew,3101,-37.802717,145.047314,Australian Rules Football
1228,Boroondara City Council,Victoria Road Reserve,Hawthorn,3122,-37.821485,145.047407,Australian Rules Football
1229,Boroondara City Council,Watson Park,Ashburton,3147,-37.869496,145.074431,Australian Rules Football
1230,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Badminton
1231,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Badminton
1232,Boroondara City Council,Myrtle Park,Balwyn North,3104,-37.7995,145.071152,Baseball
1233,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Basketball
1234,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Basketball
1235,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Basketball
1236,Boroondara City Council,Hill 'n' Dale BMX Park,Glen Iris,3146,-37.856915,145.075659,BMX
1237,Boroondara City Council,Junction Skate and BMX Park,Hawthorn East,3123,-37.83078,145.051567,BMX
1238,Boroondara City Council,Anderson Park,Hawthorn East,3123,-37.839707,145.048617,Cricket
1239,Boroondara City Council,Ashburton Park,Ashburton,3147,-37.863211,145.087068,Cricket
1240,Boroondara City Council,Auburn Quarry Reserve,Hawthorn East,3123,-37.840687,145.042996,Cricket
1241,Boroondara City Council,Balwyn Park,Balwyn,3103,-37.814139,145.078117,Cricket
1242,Boroondara City Council,Balwyn Park,Balwyn,3103,-37.814139,145.078117,Cricket
1243,Boroondara City Council,Burke Road South Reserve,Hawthorn,3122,-37.84867,145.050524,Cricket
1244,Boroondara City Council,Burwood Reserve,Burwood,3125,-37.854181,145.093232,Cricket
1245,Boroondara City Council,Burwood Reserve,Burwood,3125,-37.854181,145.093232,Cricket
1246,Boroondara City Council,Camberwell Sports Ground,Camberwell,3124,-37.837923,145.062361,Cricket
1247,Boroondara City Council,Canterbury Sports Ground,Surrey Hills,3127,-37.822223,145.088271,Cricket
1248,Boroondara City Council,Cooper Reserve,Burwood,3125,-37.839923,145.096056,Cricket
1249,Boroondara City Council,Deepdene Park,Balwyn,3103,-37.812824,145.067802,Cricket
1250,Boroondara City Council,Dorothy Laver Reserve,Glen Iris,3146,-37.865795,145.063389,Cricket
1251,Boroondara City Council,Eric Raven Reserve,Glen Iris,3146,-37.861431,145.062932,Cricket
1252,Boroondara City Council,Fairview Park,Hawthorn,3122,-37.830015,145.028275,Cricket
1253,Boroondara City Council,Ferndale Park,Glen Iris,3146,-37.853075,145.068359,Cricket
1254,Boroondara City Council,Gordon Barnard Reserve,Balwyn North,3104,-37.801015,145.085669,Cricket
1255,Boroondara City Council,Gordon Barnard Reserve,Balwyn North,3104,-37.801015,145.085669,Cricket
1256,Boroondara City Council,Greythorn Park,Balwyn North,3104,-37.798038,145.09298,Cricket
1257,Boroondara City Council,Hartwell Sports Ground,Burwood,3125,-37.854419,145.08707,Cricket
1258,Boroondara City Council,Hays Paddock,Kew East,3102,-37.789057,145.058406,Cricket
1259,Boroondara City Council,Highfield Park,Camberwell,3124,-37.836192,145.085343,Cricket
1260,Boroondara City Council,Hislop Park,Balwyn North,3104,-37.800121,145.081957,Cricket
1261,Boroondara City Council,Howard Dawson Reserve,Glen Iris,3146,-37.850766,145.054364,Cricket
1262,Boroondara City Council,Leigh Park,Balwyn North,3104,-37.790274,145.08484,Cricket
1263,Boroondara City Council,Lynden Park,Burwood,3125,-37.843645,145.086068,Cricket
1264,Boroondara City Council,Macleay Park,Balwyn North,3104,-37.800369,145.074195,Cricket
1265,Boroondara City Council,Macleay Park,Balwyn North,3104,-37.800369,145.074195,Cricket
1266,Boroondara City Council,Markham Reserve,Ashburton,3147,-37.87221,145.082091,Cricket
1267,Boroondara City Council,Myrtle Park,Balwyn North,3104,-37.7995,145.071152,Cricket
1268,Boroondara City Council,Nettleton Park,Glen Iris,3146,-37.854201,145.059627,Cricket
1269,Boroondara City Council,Rathmines Road Reserve,Hawthorn East,3123,-37.819793,145.053925,Cricket
1270,Boroondara City Council,Reservoir Reserve,Kew,3101,-37.811389,145.058222,Cricket
1271,Boroondara City Council,Saint James Park,Hawthorn,3122,-37.820254,145.021293,Cricket
1272,Boroondara City Council,Stradbroke Park,Kew East,3102,-37.799252,145.061077,Cricket
1273,Boroondara City Council,Stradbroke Park,Kew East,3102,-37.799252,145.061077,Cricket
1274,Boroondara City Council,Swinburne Reserve,Hawthorn East,3123,-37.828503,145.051164,Cricket
1275,Boroondara City Council,Victoria Park,Kew,3101,-37.802717,145.047314,Cricket
1276,Boroondara City Council,Victoria Road Reserve,Hawthorn,3122,-37.821485,145.047407,Cricket
1277,Boroondara City Council,Warner Reserve,Ashburton,3147,-37.86792,145.0842,Cricket
1278,Boroondara City Council,Watson Park,Ashburton,3147,-37.869496,145.074431,Cricket
1279,Boroondara City Council,Willison Park,Camberwell,3124,-37.839196,145.071687,Cricket
1280,Boroondara City Council,Willsmere Reserve,Kew East,3102,-37.789651,145.044497,Cricket
1281,Boroondara City Council,Glenferrie Hill Bowls Club,Hawthorn,3122,-37.8325,145.035,Croquet
1282,Boroondara City Council,HA Smith Velodrome,Hawthorn,3122,-37.838406,145.039426,Cycling
1283,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Fitness / Gymnasium Workouts
1284,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Fitness / Gymnasium Workouts
1285,Boroondara City Council,Body World Camberwell,Camberwell,3124,-37.825034,145.05745,Fitness / Gymnasium Workouts
1286,Boroondara City Council,Body World Hawthorn East,Hawthorn East,3123,-37.825123,145.057498,Fitness / Gymnasium Workouts
1287,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Fitness / Gymnasium Workouts
1288,Boroondara City Council,Complete Mind & Body,Balwyn North,3104,-37.791733,145.094619,Fitness / Gymnasium Workouts
1289,Boroondara City Council,Contours Hawthorn,Hawthorn,3122,-37.817632,145.035964,Fitness / Gymnasium Workouts
1290,Boroondara City Council,Curves  Ashburton,Ashburton,3147,-37.863358,145.081475,Fitness / Gymnasium Workouts
1291,Boroondara City Council,Curves Camberwell,Camberwell,3124,-37.831625,145.058105,Fitness / Gymnasium Workouts
1292,Boroondara City Council,Fernwood Women's Health Club Camberwell,Camberwell,3124,-37.824678,145.048725,Fitness / Gymnasium Workouts
1293,Boroondara City Council,Goodlife Health Club Camberwell,Camberwell,3124,-37.828742,145.056411,Fitness / Gymnasium Workouts
1294,Boroondara City Council,Goodlife Health Clubs Balwyn,Balwyn,3103,-37.811453,145.067857,Fitness / Gymnasium Workouts
1295,Boroondara City Council,Grace Park Tennis,Hawthorn,3122,-37.82028,145.029343,Fitness / Gymnasium Workouts
1296,Boroondara City Council,Hawthorn Aquatic and Leisure Centre,Hawthorn,3122,-37.820839,145.033478,Fitness / Gymnasium Workouts
1297,Boroondara City Council,Inspire Fitness for Wellbeing,North Balwyn,3104,-37.790861,145.095296,Fitness / Gymnasium Workouts
1298,Boroondara City Council,Kew Recreation Centre,Kew,3101,-37.803608,145.03848,Fitness / Gymnasium Workouts
1299,Boroondara City Council,Tai-Chi with Tibor,Camberwell,3124,-37.840895,145.094421,Fitness / Gymnasium Workouts
1300,Boroondara City Council,Vital Habits Personal Training,Camberwell,3124,-37.848,145.076,Fitness / Gymnasium Workouts
1301,Boroondara City Council,Your Gym Surrey Hills,Surrey Hills,3127,-37.815214,145.099815,Fitness / Gymnasium Workouts
1302,Boroondara City Council,Freeway Golf Course,Balwyn North,3104,-37.780748,145.073625,Golf
1303,Boroondara City Council,Green Acres Golf Club,Kew East,3102,-37.786522,145.047124,Golf
1304,Boroondara City Council,Kew Golf Club,Kew East,3102,-37.786667,145.0553,Golf
1305,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Gymnastics
1310,Boroondara City Council,Hawthorn - Malvern Hockey Centre,Hawthorn,3122,-37.839986,145.040868,Hockey
1311,Boroondara City Council,Matlock Reserve,Canterbury,3126,-37.828345,145.072195,Hockey
1312,Boroondara City Council,Kew Recreation Centre,Kew,3101,-37.803608,145.03848,Karate
1313,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Lacrosse
1314,Boroondara City Council,Dorothy Laver Reserve,Glen Iris,3146,-37.865795,145.063389,Lacrosse
1315,Boroondara City Council,Eric Raven Reserve,Glen Iris,3146,-37.861431,145.062932,Lacrosse
1316,Boroondara City Council,Ashburton Bowls Club,Ashburton,3147,-37.865266,145.085411,Lawn Bowls
1317,Boroondara City Council,Auburn Bowls Club,Hawthorn East,3123,-37.827119,145.046559,Lawn Bowls
1318,Boroondara City Council,Burwood District Bowls Club,Burwood,3125,-37.855233,145.093555,Lawn Bowls
1319,Boroondara City Council,Camberwell Central Bowls Club,Camberwell,3124,-37.839001,145.062814,Lawn Bowls
1320,Boroondara City Council,Glenferrie Hill Bowls Club,Hawthorn,3122,-37.8325,145.035,Lawn Bowls
1321,Boroondara City Council,Hawthorn Bowling Club,Hawthorn,3122,-37.819439,145.019059,Lawn Bowls
1322,Boroondara City Council,Kew Heights Sports Club,Kew,3101,-37.816157,145.052962,Lawn Bowls
1323,Boroondara City Council,Melbourne Cricket Club Bowls Club,Hawthorn,3122,-37.82542,145.037305,Lawn Bowls
1324,Boroondara City Council,North Balwyn Bowls Club,Balwyn North,3104,-37.799894,145.07574,Lawn Bowls
1325,Boroondara City Council,Macleay Park,Balwyn North,3104,-37.800369,145.074195,Netball
1326,Boroondara City Council,Balwyn Leisure Centre,Balwyn North,3104,-37.801945,145.08444,Netball (Indoor)
1327,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Netball (Indoor)
1328,Boroondara City Council,Hawthorn Rowing Club,Hawthorn,3122,-37.820778,145.015992,Rowing
1329,Boroondara City Council,Auburn Quarry Reserve,Hawthorn East,3123,-37.840687,145.042996,Rugby Union
1330,Boroondara City Council,Burke Road South Reserve,Hawthorn,3122,-37.84867,145.050524,Rugby Union
1331,Boroondara City Council,Junction Skate and BMX Park,Hawthorn East,3123,-37.83078,145.051567,Skating
1332,Boroondara City Council,Markham Reserve,Ashburton,3147,-37.87221,145.082091,Skating
1333,Boroondara City Council,Club Hawthorn,Hawthorn,3122,-37.823253,145.035002,Snooker / Billiards / Pool
1334,Boroondara City Council,Ashburton Park,Ashburton,3147,-37.863211,145.087068,Soccer
1335,Boroondara City Council,Deepdene Park,Balwyn,3103,-37.812824,145.067802,Soccer
1336,Boroondara City Council,Ferndale Park,Glen Iris,3146,-37.853075,145.068359,Soccer
1337,Boroondara City Council,H.A. Smith Reserve,Hawthorn,3122,-37.836571,145.034963,Soccer
1338,Boroondara City Council,Hartwell Sports Ground,Burwood,3125,-37.854419,145.08707,Soccer
1339,Boroondara City Council,Hays Paddock,Kew East,3102,-37.789057,145.058406,Soccer
1340,Boroondara City Council,Highfield Park,Camberwell,3124,-37.836192,145.085343,Soccer
1341,Boroondara City Council,Hislop Park,Balwyn North,3104,-37.800121,145.081957,Soccer
1342,Boroondara City Council,Howard Dawson Reserve,Glen Iris,3146,-37.850766,145.054364,Soccer
1343,Boroondara City Council,Macleay Park,Balwyn North,3104,-37.800369,145.074195,Soccer
1344,Boroondara City Council,Markham Reserve,Ashburton,3147,-37.87221,145.082091,Soccer
1345,Boroondara City Council,Stradbroke Park,Kew East,3102,-37.799252,145.061077,Soccer
1346,Boroondara City Council,Warner Reserve,Ashburton,3147,-37.86792,145.0842,Soccer
1347,Boroondara City Council,Watson Park,Ashburton,3147,-37.869496,145.074431,Soccer
1348,Boroondara City Council,Willsmere Reserve,Kew East,3102,-37.789651,145.044497,Soccer
1349,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Soccer (Indoor Soccer / Futsal)
1350,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Soccer (Indoor Soccer / Futsal)
1351,Boroondara City Council,Grace Park Tennis,Hawthorn,3122,-37.82028,145.029343,Squash / Racquetball
1352,Boroondara City Council,Ashburton Pool and Recreation Centre,Ashburton,3147,-37.866851,145.085201,Swimming
1353,Boroondara City Council,Boroondara Sports Complex,Balwyn North,3104,-37.803522,145.087004,Swimming
1354,Boroondara City Council,Hawthorn Aquatic and Leisure Centre,Hawthorn,3122,-37.820839,145.033478,Swimming
1355,Boroondara City Council,Kew Recreation Centre,Kew,3101,-37.803608,145.03848,Swimming
1356,Boroondara City Council,Anderson Park,Hawthorn East,3123,-37.839707,145.048617,Tennis (Outdoor)
1357,Boroondara City Council,Balwyn Community Centre Tennis,Surrey Hills,3127,-37.814055,145.088819,Tennis (Outdoor)
1358,Boroondara City Council,Balwyn Park,Balwyn,3103,-37.814139,145.078117,Tennis (Outdoor)
1359,Boroondara City Council,Boroondara Tennis Centre,Balwyn North,3104,-37.779069,145.079937,Tennis (Outdoor)
1360,Boroondara City Council,Burwood Reserve,Burwood,3125,-37.854181,145.093232,Tennis (Outdoor)
1361,Boroondara City Council,Camberwell Junction Tennis,Camberwell,3124,-37.833291,145.056758,Tennis (Outdoor)
